Index,Score,Std,estimator__C,estimator__coef0,estimator__degree,estimator__epsilon,estimator__gamma
77,0.9449298435075726,0.005177428313698018,0.036238983183884764,0.5,3,0.1,0.8
78,0.9516191996512247,0.0046303930309996,0.036238983183884764,1.0,3,0.1,0.4
79,0.9514677265898832,0.0049075661576546935,0.036238983183884764,1.0,3,0.1,0.459479341998814
80,0.951167498897408,0.005037150064549411,0.036238983183884764,1.0,3,0.1,0.5278031643091576
81,0.9511389562483018,0.004725814036276726,0.036238983183884764,1.0,3,0.1,0.6062866266041593
82,0.9505603647197856,0.004253419589239005,0.036238983183884764,1.0,3,0.1,0.6964404506368993
83,0.9499469019040161,0.003917162958589692,0.036238983183884764,1.0,3,0.1,0.8
84,0.9530717706442982,0.004293604654383274,0.036238983183884764,1.5,3,0.1,0.4
85,0.9530690082764703,0.004309849927026157,0.036238983183884764,1.5,3,0.1,0.459479341998814
86,0.9525377237839688,0.004318171422358597,0.036238983183884764,1.5,3,0.1,0.5278031643091576
87,0.9519195170577529,0.003893477081876798,0.036238983183884764,1.5,3,0.1,0.6062866266041593
88,0.9512184351485891,0.003360750807255108,0.036238983183884764,1.5,3,0.1,0.6964404506368993
89,0.9506102660955206,0.0030374487871239466,0.036238983183884764,1.5,3,0.1,0.8
90,0.9453952241630466,0.005217699487865988,0.049999999999999996,0.5,3,0.1,0.4
91,0.9456413901748071,0.005255906461869514,0.049999999999999996,0.5,3,0.1,0.459479341998814
92,0.9458362548614108,0.005239220174929314,0.049999999999999996,0.5,3,0.1,0.5278031643091576
93,0.9461966774701652,0.005102467558217993,0.049999999999999996,0.5,3,0.1,0.6062866266041593
94,0.9462275890795757,0.004974246323085899,0.049999999999999996,0.5,3,0.1,0.6964404506368993
95,0.945937415323559,0.0051293262076799045,0.049999999999999996,0.5,3,0.1,0.8
96,0.9520124045612046,0.004912660089156407,0.049999999999999996,1.0,3,0.1,0.4
97,0.9517529953332723,0.005012827534943428,0.049999999999999996,1.0,3,0.1,0.459479341998814
98,0.9515861190210781,0.004563989042903045,0.049999999999999996,1.0,3,0.1,0.5278031643091576
99,0.951045686061471,0.004062601033051641,0.049999999999999996,1.0,3,0.1,0.6062866266041593
100,0.9503091161029811,0.003700798409982837,0.049999999999999996,1.0,3,0.1,0.6964404506368993
101,0.949546337153938,0.0035359581992854866,0.049999999999999996,1.0,3,0.1,0.8
102,0.953369335368715,0.004043169881707945,0.049999999999999996,1.5,3,0.1,0.4
103,0.9527894861812423,0.004127965415560816,0.049999999999999996,1.5,3,0.1,0.459479341998814
104,0.9521581753580597,0.003734294403340583,0.049999999999999996,1.5,3,0.1,0.5278031643091576
105,0.9514997732901211,0.003232463614453549,0.049999999999999996,1.5,3,0.1,0.6062866266041593
106,0.9508390152196288,0.0029103061711829113,0.049999999999999996,1.5,3,0.1,0.6964404506368993
107,0.9498323292760794,0.0029881198640501513,0.049999999999999996,1.5,3,0.1,0.8
