Index,Score,Std Dev,estimator__C,estimator__epsilon,estimator__gamma
50,0.9535750677379488,0.0036309712492599393,2.0691380811147897,0.1,0.02633361783471869
51,0.956735282473393,0.003180006278987542,2.0691380811147897,0.1,0.036522591135626795
52,0.959190406493932,0.002818722380839025,2.0691380811147897,0.1,0.05065387033533725
53,0.9611346660887096,0.0027151857141269986,2.0691380811147897,0.1,0.07025280792430623
54,0.9624715228986046,0.002899421786910293,2.0691380811147897,0.1,0.09743494403440249
55,0.9628995441398057,0.003304970473949563,2.0691380811147897,0.1,0.13513436116626068
56,0.9619468867208563,0.004258971916520641,2.0691380811147897,0.1,0.1874203936666262
57,0.9577956801098315,0.005473691257303615,2.0691380811147897,0.1,0.259936878074525
58,0.9481635264542602,0.007208680352387647,2.0691380811147897,0.1,0.3605113577091053
59,0.9291970603462676,0.009039009420127392,2.0691380811147897,0.1,0.5
60,0.8929871033383503,0.004802817675384025,2.976351441631318,0.1,0.001
61,0.9013597182517759,0.004479976555909307,2.976351441631318,0.1,0.0013869188565300285
62,0.9094030067238768,0.0042021340805519,2.976351441631318,0.1,0.00192354391459856
63,0.9169026898280034,0.004011358351554323,2.976351441631318,0.1,0.0026677993265203275
64,0.9247480706750082,0.004277004733053741,2.976351441631318,0.1,0.0037000211913891527
65,0.9314692478032633,0.0044532791167088154,2.976351441631318,0.1,0.005131629159898318
66,0.9377796338599202,0.004826267688194665,2.976351441631318,0.1,0.007117153246582319
67,0.9431234240471646,0.004672620123557916,2.976351441631318,0.1,0.00987091404249892
68,0.9475005688939719,0.004534890547326603,2.976351441631318,0.1,0.013690156816728805
69,0.9515947225218351,0.003941920698659446,2.976351441631318,0.1,0.018987136637974283
70,0.9551969886339393,0.0034675135512445498,2.976351441631318,0.1,0.02633361783471869
71,0.9581134468501802,0.0031136000906610978,2.976351441631318,0.1,0.036522591135626795
72,0.9603223170518671,0.00289072908209268,2.976351441631318,0.1,0.05065387033533725
73,0.9624207834685459,0.0026618841087072114,2.976351441631318,0.1,0.07025280792430623
74,0.9639754175892792,0.002647756382752141,2.976351441631318,0.1,0.09743494403440249
75,0.9646941768006716,0.0030453435329589142,2.976351441631318,0.1,0.13513436116626068
76,0.9643771145861878,0.003943340031008013,2.976351441631318,0.1,0.1874203936666262
77,0.9613979602186443,0.00496051094780405,2.976351441631318,0.1,0.259936878074525
78,0.9538497014272768,0.006486623932306355,2.976351441631318,0.1,0.3605113577091053
79,0.9379465497751415,0.008492904598849499,2.976351441631318,0.1,0.5
80,0.899316800062784,0.0044698137858547255,4.281332398719393,0.1,0.001
81,0.9064677396285706,0.004228302266957402,4.281332398719393,0.1,0.0013869188565300285
82,0.9135911589401434,0.00397440609438414,4.281332398719393,0.1,0.00192354391459856
83,0.9210288770910677,0.0041330119626738285,4.281332398719393,0.1,0.0026677993265203275
84,0.9281476272569105,0.004385577764428037,4.281332398719393,0.1,0.0037000211913891527
85,0.9343077220903441,0.004748151805643047,4.281332398719393,0.1,0.005131629159898318
86,0.9400712507807208,0.004770089200647677,4.281332398719393,0.1,0.007117153246582319
87,0.9449431603775432,0.0046450226588671305,4.281332398719393,0.1,0.00987091404249892
88,0.9491698268871106,0.004304453797976587,4.281332398719393,0.1,0.013690156816728805
89,0.9529775362024846,0.003878448830448396,4.281332398719393,0.1,0.018987136637974283
90,0.9564950523075681,0.003365202368599585,4.281332398719393,0.1,0.02633361783471869
91,0.9592043691120073,0.002999564232778113,4.281332398719393,0.1,0.036522591135626795
92,0.961616438387168,0.002851754890896727,4.281332398719393,0.1,0.05065387033533725
93,0.9635253701003869,0.002552507728483931,4.281332398719393,0.1,0.07025280792430623
94,0.9650227329709506,0.0025607934739983566,4.281332398719393,0.1,0.09743494403440249
95,0.9660734572482241,0.0029616203160007415,4.281332398719393,0.1,0.13513436116626068
96,0.9658879049794227,0.0038442492415972735,4.281332398719393,0.1,0.1874203936666262
97,0.9637044713313948,0.00457603938801846,4.281332398719393,0.1,0.259936878074525
98,0.9576250027019647,0.0058974221933841605,4.281332398719393,0.1,0.3605113577091053
99,0.9436110672616117,0.007814243591169246,4.281332398719393,0.1,0.5
100,0.903892514478285,0.004292980847826084,6.158482110660264,0.1,0.001
101,0.9104393610792453,0.003970196435041699,6.158482110660264,0.1,0.0013869188565300285
102,0.9174069319379841,0.003997491325124217,6.158482110660264,0.1,0.00192354391459856
103,0.9247441195460866,0.004122502472396617,6.158482110660264,0.1,0.0026677993265203275
104,0.9310538737738778,0.004655260129888346,6.158482110660264,0.1,0.0037000211913891527
105,0.9368706892224449,0.004788634843296209,6.158482110660264,0.1,0.005131629159898318
106,0.9421516602220088,0.004831323168793809,6.158482110660264,0.1,0.007117153246582319
107,0.9464923791389402,0.0046897444236231114,6.158482110660264,0.1,0.00987091404249892
108,0.9506675105616406,0.004258730585994009,6.158482110660264,0.1,0.013690156816728805
109,0.95457476694621,0.0036652562271703346,6.158482110660264,0.1,0.018987136637974283
110,0.9577331284990791,0.00321266797877518,6.158482110660264,0.1,0.02633361783471869
111,0.9601896517926336,0.003168469272338625,6.158482110660264,0.1,0.036522591135626795
112,0.9624981996247979,0.0028315794164252817,6.158482110660264,0.1,0.05065387033533725
113,0.964485772116223,0.0023371400930064117,6.158482110660264,0.1,0.07025280792430623
114,0.9658414885467114,0.00249090796985315,6.158482110660264,0.1,0.09743494403440249
115,0.9668910218958058,0.0029573406846755933,6.158482110660264,0.1,0.13513436116626068
116,0.9668151374962237,0.003460962222960554,6.158482110660264,0.1,0.1874203936666262
117,0.964907355137149,0.004272586730128871,6.158482110660264,0.1,0.259936878074525
118,0.9594497491958289,0.0052918616038236345,6.158482110660264,0.1,0.3605113577091053
119,0.9465404648466882,0.007023974032022257,6.158482110660264,0.1,0.5
120,0.9075443382662975,0.004053674810319824,8.858667904100825,0.1,0.001
121,0.9139694364403624,0.004002108652195565,8.858667904100825,0.1,0.0013869188565300285
122,0.9212656976830559,0.004016749215150375,8.858667904100825,0.1,0.00192354391459856
123,0.9278838049736384,0.004400687699400143,8.858667904100825,0.1,0.0026677993265203275
124,0.9337327881892824,0.004852383910772962,8.858667904100825,0.1,0.0037000211913891527
125,0.9391964796720286,0.004933715207452122,8.858667904100825,0.1,0.005131629159898318
126,0.9438116798540401,0.004766682103364389,8.858667904100825,0.1,0.007117153246582319
127,0.9480735884141961,0.004483643538354081,8.858667904100825,0.1,0.00987091404249892
128,0.9521745995744537,0.00401731654370566,8.858667904100825,0.1,0.013690156816728805
129,0.9558844238364648,0.0035498414195394732,8.858667904100825,0.1,0.018987136637974283
130,0.9587023844077607,0.003197668557477227,8.858667904100825,0.1,0.02633361783471869
131,0.9611435416012292,0.003141981806184725,8.858667904100825,0.1,0.036522591135626795
132,0.9633387598750239,0.0026794932095055893,8.858667904100825,0.1,0.05065387033533725
133,0.9651469575765823,0.0023138346829512228,8.858667904100825,0.1,0.07025280792430623
134,0.9665230025961364,0.0025151846813181245,8.858667904100825,0.1,0.09743494403440249
135,0.9673399178557887,0.002985339647063756,8.858667904100825,0.1,0.13513436116626068
136,0.9671279164019098,0.0033149956402578964,8.858667904100825,0.1,0.1874203936666262
137,0.9656123050041472,0.004094908514949308,8.858667904100825,0.1,0.259936878074525
138,0.959910254867119,0.004911072166437116,8.858667904100825,0.1,0.3605113577091053
139,0.9476120386514386,0.006546971490944391,8.858667904100825,0.1,0.5
140,0.9108335087497081,0.003950171802468794,12.742749857031335,0.1,0.001
141,0.917879818486035,0.003978201462699329,12.742749857031335,0.1,0.0013869188565300285
142,0.9247356655173314,0.004157230478997133,12.742749857031335,0.1,0.00192354391459856
143,0.9305949316510954,0.004619914213090312,12.742749857031335,0.1,0.0026677993265203275
144,0.9361356291044404,0.0050397032683742755,12.742749857031335,0.1,0.0037000211913891527
145,0.9411920016529773,0.005006829107923412,12.742749857031335,0.1,0.005131629159898318
146,0.9453864014187948,0.004702423820428131,12.742749857031335,0.1,0.007117153246582319
147,0.9495309847666296,0.004362483873874974,12.742749857031335,0.1,0.00987091404249892
148,0.9535991307427263,0.0038637377464155243,12.742749857031335,0.1,0.013690156816728805
149,0.956994381214658,0.0033792778097633098,12.742749857031335,0.1,0.018987136637974283
150,0.9596002722830892,0.0032808501472169865,12.742749857031335,0.1,0.02633361783471869
151,0.9619398638702041,0.003081644694832545,12.742749857031335,0.1,0.036522591135626795
152,0.9640424600512949,0.0025373626800404224,12.742749857031335,0.1,0.05065387033533725
153,0.9655493860660682,0.002324878474038135,12.742749857031335,0.1,0.07025280792430623
154,0.9670733006868584,0.002429939064987072,12.742749857031335,0.1,0.09743494403440249
155,0.9674884221811508,0.0030838721672312936,12.742749857031335,0.1,0.13513436116626068
156,0.9672818965363886,0.003475613229929865,12.742749857031335,0.1,0.1874203936666262
157,0.9654014260946795,0.003948869679983216,12.742749857031335,0.1,0.259936878074525
158,0.9595090601932952,0.004813787399618872,12.742749857031335,0.1,0.3605113577091053
159,0.9475407970987673,0.006610431885460238,12.742749857031335,0.1,0.5
160,0.9146120316774325,0.0039027755777191453,18.329807108324356,0.1,0.001
161,0.9215759789482272,0.003961287454893905,18.329807108324356,0.1,0.0013869188565300285
162,0.9277648863564412,0.004416969936420714,18.329807108324356,0.1,0.00192354391459856
163,0.9332258205804503,0.004967973208436599,18.329807108324356,0.1,0.0026677993265203275
164,0.9383867092589092,0.005087936726694862,18.329807108324356,0.1,0.0037000211913891527
165,0.9428077975802871,0.00493204327632535,18.329807108324356,0.1,0.005131629159898318
166,0.9468683461089371,0.004690914593385715,18.329807108324356,0.1,0.007117153246582319
167,0.9510249838085028,0.004247045306862738,18.329807108324356,0.1,0.00987091404249892
168,0.9550445345096934,0.003727854848596921,18.329807108324356,0.1,0.013690156816728805
169,0.9579785109053163,0.003361572151149516,18.329807108324356,0.1,0.018987136637974283
170,0.9603243654971874,0.003432394113062332,18.329807108324356,0.1,0.02633361783471869
171,0.9626777272392527,0.0030454735159764833,18.329807108324356,0.1,0.036522591135626795
172,0.9644521201710692,0.0024286281487675048,18.329807108324356,0.1,0.05065387033533725
173,0.9659342858110647,0.0024376677476782484,18.329807108324356,0.1,0.07025280792430623
174,0.9672026266822202,0.002589523274318319,18.329807108324356,0.1,0.09743494403440249
175,0.9674959601615502,0.0032430643749121768,18.329807108324356,0.1,0.13513436116626068
176,0.9672982169208474,0.003452764525750146,18.329807108324356,0.1,0.1874203936666262
177,0.964498461062691,0.003801714366439938,18.329807108324356,0.1,0.259936878074525
178,0.9588937418863781,0.004767387669749806,18.329807108324356,0.1,0.3605113577091053
179,0.9473908306620494,0.00662131573520457,18.329807108324356,0.1,0.5
180,0.9183254312828047,0.0039103860124929035,26.366508987303583,0.1,0.001
181,0.9248771016183296,0.004172813869433405,26.366508987303583,0.1,0.0013869188565300285
182,0.9303289910924452,0.004798330537986561,26.366508987303583,0.1,0.00192354391459856
183,0.9355981466247154,0.0051970114039943775,26.366508987303583,0.1,0.0026677993265203275
184,0.9402879163949429,0.005253282239871782,26.366508987303583,0.1,0.0037000211913891527
185,0.9443474001448268,0.004812310427173722,26.366508987303583,0.1,0.005131629159898318
186,0.9483139332315487,0.0045587093931506,26.366508987303583,0.1,0.007117153246582319
187,0.9523778838716982,0.004111314947481486,26.366508987303583,0.1,0.00987091404249892
188,0.9561513480626935,0.0036917509427251776,26.366508987303583,0.1,0.013690156816728805
189,0.9587710388320302,0.0034545878930688292,26.366508987303583,0.1,0.018987136637974283
190,0.9610695369102797,0.0033704936829808104,26.366508987303583,0.1,0.02633361783471869
191,0.9631721317533322,0.0029406360662420175,26.366508987303583,0.1,0.036522591135626795
192,0.9649030711314586,0.0024034467418061175,26.366508987303583,0.1,0.05065387033533725
193,0.966444108564312,0.0024097176665946072,26.366508987303583,0.1,0.07025280792430623
194,0.9669150868279838,0.002995067472751466,26.366508987303583,0.1,0.09743494403440249
195,0.9671493057687732,0.0033787672736401496,26.366508987303583,0.1,0.13513436116626068
196,0.9664306587003825,0.003560947755975955,26.366508987303583,0.1,0.1874203936666262
197,0.9630926767037373,0.003814871824971158,26.366508987303583,0.1,0.259936878074525
198,0.9581023806750242,0.005094010646052494,26.366508987303583,0.1,0.3605113577091053
199,0.9475149451978282,0.006425716245024499,26.366508987303583,0.1,0.5
200,0.9218902688205999,0.00399483315484466,37.926901907322495,0.1,0.001
201,0.9277172359146754,0.004533893601753392,37.926901907322495,0.1,0.0013869188565300285
202,0.9330042765902438,0.005104544704948898,37.926901907322495,0.1,0.00192354391459856
203,0.9377246078579103,0.0053377127352279155,37.926901907322495,0.1,0.0026677993265203275
204,0.9417338850521582,0.0051195819315650315,37.926901907322495,0.1,0.0037000211913891527
205,0.9456985403868827,0.004884642133940173,37.926901907322495,0.1,0.005131629159898318
206,0.9498553781025725,0.00438769299478399,37.926901907322495,0.1,0.007117153246582319
207,0.9538566368624155,0.0039261601535965016,37.926901907322495,0.1,0.00987091404249892
208,0.9570090534052472,0.003562437121187301,37.926901907322495,0.1,0.013690156816728805
209,0.9594460101717532,0.003644443491713532,37.926901907322495,0.1,0.018987136637974283
210,0.9617896102258265,0.0033408558156870186,37.926901907322495,0.1,0.02633361783471869
211,0.9635518211508816,0.002908480869318702,37.926901907322495,0.1,0.036522591135626795
212,0.9652183159194145,0.0023401264817318602,37.926901907322495,0.1,0.05065387033533725
213,0.9665419030428211,0.002486005440297179,37.926901907322495,0.1,0.07025280792430623
214,0.966691869317432,0.0034588963055065774,37.926901907322495,0.1,0.09743494403440249
215,0.9667898718841357,0.0034978755600896636,37.926901907322495,0.1,0.13513436116626068
216,0.9647314238983251,0.0036430093999453724,37.926901907322495,0.1,0.1874203936666262
217,0.9615559944165643,0.0037935194070252663,37.926901907322495,0.1,0.259936878074525
218,0.9573734793894477,0.005470112339976469,37.926901907322495,0.1,0.3605113577091053
219,0.9474605994327362,0.006221525526287357,37.926901907322495,0.1,0.5
220,0.9250686117640964,0.004219743866837885,54.55594781168517,0.1,0.001
221,0.9303615265300605,0.004924570299660972,54.55594781168517,0.1,0.0013869188565300285
222,0.935245180363891,0.00528459063309979,54.55594781168517,0.1,0.00192354391459856
223,0.9394901601357477,0.005382560809640788,54.55594781168517,0.1,0.0026677993265203275
224,0.9432552478619375,0.005094878763974795,54.55594781168517,0.1,0.0037000211913891527
225,0.9470911884479714,0.004840067749804008,54.55594781168517,0.1,0.005131629159898318
226,0.951194896569741,0.004351390237010477,54.55594781168517,0.1,0.007117153246582319
227,0.955034706353404,0.003855428684343004,54.55594781168517,0.1,0.00987091404249892
228,0.9578115314764417,0.0035224716199302236,54.55594781168517,0.1,0.013690156816728805
229,0.960116735692622,0.0035924089131246107,54.55594781168517,0.1,0.018987136637974283
230,0.9622634094414417,0.0032578189756070444,54.55594781168517,0.1,0.02633361783471869
231,0.9639678593841918,0.0027854919502768574,54.55594781168517,0.1,0.036522591135626795
232,0.9655611239313571,0.0025820036491588727,54.55594781168517,0.1,0.05065387033533725
233,0.9661971485367579,0.0028607300195045877,54.55594781168517,0.1,0.07025280792430623
234,0.9661659725648779,0.003670105408295989,54.55594781168517,0.1,0.09743494403440249
235,0.9657132370796189,0.003846474423097187,54.55594781168517,0.1,0.13513436116626068
236,0.962536950327124,0.0035904947988236765,54.55594781168517,0.1,0.1874203936666262
237,0.9598820697532252,0.004061861102737973,54.55594781168517,0.1,0.259936878074525
238,0.957049072766486,0.0053064971078053465,54.55594781168517,0.1,0.3605113577091053
239,0.947372618971994,0.006152243427474579,54.55594781168517,0.1,0.5
240,0.9278313230890317,0.00458643077291717,78.47599703514611,0.1,0.001
241,0.9327931776449556,0.005248975658131987,78.47599703514611,0.1,0.0013869188565300285
242,0.937241088116753,0.00554851521119144,78.47599703514611,0.1,0.00192354391459856
243,0.9407922143244598,0.005378843935767475,78.47599703514611,0.1,0.0026677993265203275
244,0.9445199604409019,0.0050646567201380974,78.47599703514611,0.1,0.0037000211913891527
245,0.9486180474955976,0.004611670367082482,78.47599703514611,0.1,0.005131629159898318
246,0.9525114384397163,0.004072381818784808,78.47599703514611,0.1,0.007117153246582319
247,0.9558444867027823,0.0037877710374547608,78.47599703514611,0.1,0.00987091404249892
248,0.958471348782475,0.0036746875329604395,78.47599703514611,0.1,0.013690156816728805
249,0.960761650452714,0.0035016608259665315,78.47599703514611,0.1,0.018987136637974283
250,0.9625286300267615,0.0031886917116661644,78.47599703514611,0.1,0.02633361783471869
251,0.9642706766558419,0.0026440606878492035,78.47599703514611,0.1,0.036522591135626795
252,0.9657762439167549,0.0026639041628902563,78.47599703514611,0.1,0.05065387033533725
253,0.9657376229215938,0.0033005739027243707,78.47599703514611,0.1,0.07025280792430623
254,0.9652695283288166,0.004042730122771166,78.47599703514611,0.1,0.09743494403440249
255,0.9634338438341021,0.00445259100751983,78.47599703514611,0.1,0.13513436116626068
256,0.959719558917697,0.003896269134929807,78.47599703514611,0.1,0.1874203936666262
257,0.9580774725446994,0.004958512555865664,78.47599703514611,0.1,0.259936878074525
258,0.9570020341089357,0.005283237591983734,78.47599703514611,0.1,0.3605113577091053
259,0.9472763985050117,0.006188955754344519,78.47599703514611,0.1,0.5
260,0.9304525049889278,0.004982098524507458,112.88378916846884,0.1,0.001
261,0.9350835049877236,0.005464709717628845,112.88378916846884,0.1,0.0013869188565300285
262,0.938773795677716,0.005584304367896722,112.88378916846884,0.1,0.00192354391459856
263,0.9422067502206393,0.005332254177018971,112.88378916846884,0.1,0.0026677993265203275
264,0.9459939982369325,0.004933516696915416,112.88378916846884,0.1,0.0037000211913891527
265,0.9498729828615181,0.004550929734019968,112.88378916846884,0.1,0.005131629159898318
266,0.9537257433067003,0.004032359347870496,112.88378916846884,0.1,0.007117153246582319
267,0.9566257305127795,0.0037979696757650065,112.88378916846884,0.1,0.00987091404249892
268,0.9591701175747238,0.0038080198254061676,112.88378916846884,0.1,0.013690156816728805
269,0.9612686711916926,0.003418461214881784,112.88378916846884,0.1,0.018987136637974283
270,0.9629666092690836,0.0031549141422406767,112.88378916846884,0.1,0.02633361783471869
271,0.9646365710086624,0.002666698418855758,112.88378916846884,0.1,0.036522591135626795
272,0.965443593126855,0.0029570837286649974,112.88378916846884,0.1,0.05065387033533725
273,0.9649995430654167,0.003936018979523343,112.88378916846884,0.1,0.07025280792430623
274,0.9643151756078933,0.004339787273346836,112.88378916846884,0.1,0.09743494403440249
275,0.9605934596221442,0.00475168688007407,112.88378916846884,0.1,0.13513436116626068
276,0.9566604512777447,0.00396082745054487,112.88378916846884,0.1,0.1874203936666262
277,0.9566962069419758,0.00535009209806273,112.88378916846884,0.1,0.259936878074525
278,0.9568393403871113,0.00527261879385999,112.88378916846884,0.1,0.3605113577091053
279,0.9472760771275169,0.006189325370780307,112.88378916846884,0.1,0.5
280,0.9326972234760863,0.005389332604780357,162.3776739188721,0.1,0.001
281,0.9367643080207568,0.005719513131582797,162.3776739188721,0.1,0.0013869188565300285
282,0.9399684031427405,0.005566337414400547,162.3776739188721,0.1,0.00192354391459856
283,0.9435325325888583,0.005242786696583847,162.3776739188721,0.1,0.0026677993265203275
284,0.9474458784259777,0.004669279361967441,162.3776739188721,0.1,0.0037000211913891527
285,0.9512681113061927,0.00426878596737863,162.3776739188721,0.1,0.005131629159898318
286,0.9547504131635016,0.003929003033838944,162.3776739188721,0.1,0.007117153246582319
287,0.9574599920013693,0.003726804425414315,162.3776739188721,0.1,0.00987091404249892
288,0.9597611637301405,0.0036855203407787384,162.3776739188721,0.1,0.013690156816728805
289,0.961580769060389,0.003381365168027376,162.3776739188721,0.1,0.018987136637974283
290,0.963378774072733,0.0029877917412885163,162.3776739188721,0.1,0.02633361783471869
291,0.9647541037634497,0.00295601661182103,162.3776739188721,0.1,0.036522591135626795
292,0.9648592976319353,0.0033055587652914167,162.3776739188721,0.1,0.05065387033533725
293,0.9640027757049404,0.004298287903184019,162.3776739188721,0.1,0.07025280792430623
294,0.962298391315193,0.005118236483657617,162.3776739188721,0.1,0.09743494403440249
295,0.956940522409502,0.005009704714909606,162.3776739188721,0.1,0.13513436116626068
296,0.9536361396013268,0.004839719047065163,162.3776739188721,0.1,0.1874203936666262
297,0.9560726633914373,0.00526677640381458,162.3776739188721,0.1,0.259936878074525
298,0.956575995008977,0.005335420865174311,162.3776739188721,0.1,0.3605113577091053
299,0.947275821155303,0.006189251204402197,162.3776739188721,0.1,0.5
300,0.9348886805469799,0.005491833905724746,233.57214690901213,0.1,0.001
301,0.9382120081878348,0.005715555624414049,233.57214690901213,0.1,0.0013869188565300285
302,0.9413562529819435,0.00545823113999196,233.57214690901213,0.1,0.00192354391459856
303,0.9449399159832884,0.005015759827255727,233.57214690901213,0.1,0.0026677993265203275
304,0.9487777094963604,0.004639043887642957,233.57214690901213,0.1,0.0037000211913891527
305,0.9523632229269297,0.004212397614169095,233.57214690901213,0.1,0.005131629159898318
306,0.9555543252495614,0.003920073735041574,233.57214690901213,0.1,0.007117153246582319
307,0.9581677878417055,0.00385355180734735,233.57214690901213,0.1,0.00987091404249892
308,0.9601981119509032,0.003615996293450051,233.57214690901213,0.1,0.013690156816728805
309,0.9618710269147968,0.003367200383614482,233.57214690901213,0.1,0.018987136637974283
310,0.9635242714776554,0.0029427974834082887,233.57214690901213,0.1,0.02633361783471869
311,0.9647418854695669,0.0030994873727022325,233.57214690901213,0.1,0.036522591135626795
312,0.9641466148300829,0.003703404816646119,233.57214690901213,0.1,0.05065387033533725
313,0.9625178292149824,0.0047018140005303305,233.57214690901213,0.1,0.07025280792430623
314,0.9588366214481756,0.006057895110429788,233.57214690901213,0.1,0.09743494403440249
315,0.9523005783170528,0.005643244948708828,233.57214690901213,0.1,0.13513436116626068
316,0.9502779373541752,0.006364419515466377,233.57214690901213,0.1,0.1874203936666262
317,0.9556784573452723,0.00515990401874177,233.57214690901213,0.1,0.259936878074525
318,0.9563893446639,0.005478568547573304,233.57214690901213,0.1,0.3605113577091053
319,0.9472756085277766,0.006189371591685761,233.57214690901213,0.1,0.5
320,0.9364442131150487,0.005804817381009522,335.9818286283781,0.1,0.001
321,0.9393683822076999,0.005665840620748829,335.9818286283781,0.1,0.0013869188565300285
322,0.9425714156659861,0.005353772367499156,335.9818286283781,0.1,0.00192354391459856
323,0.9463367800477732,0.004757285403395734,335.9818286283781,0.1,0.0026677993265203275
324,0.9498723766221294,0.004514674165343695,335.9818286283781,0.1,0.0037000211913891527
325,0.9535702744648826,0.004053989248984082,335.9818286283781,0.1,0.005131629159898318
326,0.956237330052444,0.003820650220311048,335.9818286283781,0.1,0.007117153246582319
327,0.9587716750662473,0.0038194440990931963,335.9818286283781,0.1,0.00987091404249892
328,0.9606000540293976,0.0035901249252823426,335.9818286283781,0.1,0.013690156816728805
329,0.9623578847587548,0.003307464671211298,335.9818286283781,0.1,0.018987136637974283
330,0.963778531168011,0.003040245076579043,335.9818286283781,0.1,0.02633361783471869
331,0.9643410571263329,0.003349008513762539,335.9818286283781,0.1,0.036522591135626795
332,0.963229785811959,0.0041228398815207476,335.9818286283781,0.1,0.05065387033533725
333,0.9609565973271064,0.00521367787151019,335.9818286283781,0.1,0.07025280792430623
334,0.9549707091843626,0.006554898244550984,335.9818286283781,0.1,0.09743494403440249
335,0.947350056175661,0.005709384756633986,335.9818286283781,0.1,0.13513436116626068
336,0.9476619239054983,0.007255065368753182,335.9818286283781,0.1,0.1874203936666262
337,0.9552752678281557,0.005353858650088073,335.9818286283781,0.1,0.259936878074525
338,0.9563895217538061,0.005479301602941168,335.9818286283781,0.1,0.3605113577091053
339,0.9472756226912168,0.006190341148385933,335.9818286283781,0.1,0.5
340,0.9377634424775554,0.005795363836874656,483.2930238571752,0.1,0.001
341,0.9406374231531919,0.005472696829949169,483.2930238571752,0.1,0.0013869188565300285
