Index,Score,Std Dev,activation,batch_size,decay_rate,epochs,loss_function,lr,mom
0,13.116408348083496,0,0,0,0.05634794755718191,0,0,0.0002085815894233089,0.26900335999934355
1,1.2863128185272217,0,0,0,1.6345965133337738e-05,0,0,0.0027904986130684716,0.8416121030495264
2,1.5785561800003052,0,0,0,0.0019761440938871042,0,0,0.00022921625239051048,0.7259177284627619
3,,0,0,0,0.007173489717948466,0,0,0.003703850378041503,0.9479839898408812
4,1.14237642288208,0,0,0,0.0014229568403893527,0,0,0.0026452107489671637,0.651692148678064
5,1.087742567062378,0,0,0,0.0014659327012796805,0,0,0.00941061009135523,0.01913505985697597
6,1.6904913187026978,0,0,0,0.004722275211038841,0,0,0.0004370968416449032,0.6878139987651772
7,3.771901845932007,0,0,0,0.030772482255178386,0,0,0.0002944092132196678,0.7733569865821525
8,9.776509284973145,0,0,0,3.4663499752411664e-05,0,0,0.006860770550263526,0.019180273000864334
9,1.30513596534729,0,0,0,4.8453057857857616e-05,0,0,0.00012398764142541353,0.9048308629697379
10,1.3396964073181152,0,0,0,0.000160007304756686,0,0,0.003263805834585232,0.21623180301522782
11,1.5712734460830688,0,0,0,1.8743767122878946e-05,0,0,0.0027570057849132653,0.013644450158549804
12,1.5610110759735107,0,0,0,1.9513734420565955e-05,0,0,0.006017005808178431,0.17564971776366214
13,1.5917422771453857,0,0,0,0.003357136488997466,0,0,0.00018684390825686006,0.8634621403641187
14,2.383147954940796,0,0,0,0.023184278103059324,0,0,0.0002864953252464929,0.9025045551721247
15,1.016320824623108,0,0,0,0.00015477924946129335,0,0,0.0010813051006776865,0.9673660082128649
16,1.9271740913391113,0,0,0,0.006618343505385247,0,0,0.00022102159398151806,0.8547394673138
17,2.5379638671875,0,0,0,0.07895816609895111,0,0,0.005216774770176655,0.3007976308210122
18,2.3084888458251953,0,0,0,0.014268691288728819,0,0,0.0010387813699727062,0.4205652599455019
19,1.1737357378005981,0,0,0,0.003486096237385983,0,0,0.0028196016209718414,0.6259932495082605
20,1.146552324295044,0,0,0,2.0958590462381292e-05,0,0,0.0019335572609804766,0.2888378928317516
21,1.2689100503921509,0,0,0,0.00038419539908522113,0,0,0.0007470010541117043,0.5340617380898632
22,1.3834763765335083,0,0,0,0.0004933985775520202,0,0,0.0009633494674858291,0.11986995218801011
23,1.1731953620910645,0,0,0,0.00010493072618195505,0,0,0.008635998481121588,0.3832760945992708
24,1.113582968711853,0,0,0,0.00047513488237666554,0,0,0.00010518484351785612,0.9797302107805806
25,1.2810423374176025,0,0,0,0.0001492299504542966,0,0,0.0005621632944344313,0.528793893369441
26,1.5019102096557617,0,0,0,0.0010927225812084097,0,0,0.0017537357034034615,0.9844842329524865
27,1.9726406335830688,0,0,0,0.0002697456541708162,0,0,0.004438191230333109,0.08966469082810796
28,1.202652096748352,0,0,0,5.630027160134131e-05,0,0,0.0015802688788208662,0.43095110516576984
29,,0,0,0,0.000778208690289858,0,0,0.00918412738700707,0.5976539546558484
30,,0,0,0,0.0007165458518523023,0,0,0.00822721520519725,0.5959678776049492
