Index,Score,Std Dev,activation,batch_size,decay_rate,epochs,loss_function,lr,mom
0,1.1465436220169067,0,0,0,5.738935607287598e-05,0,0,0.004872572197116145,0.6225298177352533
1,1.9663499593734741,0,0,0,0.003454037221270961,0,0,0.005390040350469933,0.6210610875734126
2,1.2285547256469727,0,0,0,0.0015369167398829276,0,0,0.002668946664781501,0.25596804111893684
3,2.256636142730713,0,0,0,0.021084521944273127,0,0,0.0006144159215599073,0.6788091511180773
4,,0,0,0,0.00012332319952428918,0,0,0.006886400519942701,0.6201954673660997
5,,0,0,0,2.8075391557209777e-05,0,0,0.007036633531951779,0.8582716994218077
6,1.4258935451507568,0,0,0,0.010294166284737956,0,0,0.0007401519090684694,0.857890379451479
7,1.2868746519088745,0,0,0,0.004901054972679688,0,0,0.0010592798104048372,0.7883242728584173
8,1.4220070838928223,0,0,0,4.99888557823714e-05,0,0,0.00011799227936453895,0.28292055687506423
9,,0,0,0,0.0005701224090476532,0,0,0.00817669629634384,0.3898625246946864
10,3.543031930923462,0,0,0,0.038325895253019215,0,0,0.0003686463858954971,0.7331152275673921
11,1.1584444046020508,0,0,0,8.40746615748237e-05,0,0,0.0006399942470439203,0.40260548289350667
12,0.9992059469223022,0,0,0,0.00011477262616960517,0,0,0.001065919012057733,0.914636332993723
13,3.902458429336548,0,0,0,0.07432648273639358,0,0,0.0010679828695346841,0.4557812960318952
14,1.5524544715881348,0,0,0,0.04686330488402211,0,0,0.006609660228592471,0.020777900772817
15,1.162082314491272,0,0,0,0.00015435092924917176,0,0,0.0018590486825379178,0.9319960499233622
16,1.1349477767944336,0,0,0,0.0001604729911338262,0,0,0.0019665880229232683,0.4923575870858331
17,1.3651962280273438,0,0,0,0.02268242150453743,0,0,0.00179981858071579,0.8241421589209639
18,1.0472190380096436,0,0,0,0.00042286413399180773,0,0,0.004162219538308211,0.7336431255750934
19,1.1224119663238525,0,0,0,0.0002247920643665781,0,0,0.00037385716353896255,0.7658730889760765
20,3.3805947303771973,0,0,0,0.04123617932611168,0,0,0.0011607328603722119,0.12956121420806002
21,1.3461730480194092,0,0,0,0.0032864919996916115,0,0,0.0009504181452236428,0.46974895875987555
22,1.0367985963821411,0,0,0,0.0014255788691619339,0,0,0.0005744164403521029,0.9294630765445202
23,1.0223588943481445,0,0,0,1.0042525481928478e-05,0,0,0.00017052795899562276,0.9665255507353768
24,1.1010355949401855,0,0,0,1.0114152928126083e-05,0,0,0.00010476909593069146,0.9355003777412618
25,1.1096339225769043,0,0,0,1.1898010210066666e-05,0,0,0.00019782281775075774,0.8739904642535989
26,1.0478999614715576,0,0,0,1.821510245760529e-05,0,0,0.00026144588800346196,0.9862547557570759
27,1.2386726140975952,0,0,0,2.4600230402446554e-05,0,0,0.00015424285264967308,0.5492857135416588
28,1.006592035293579,0,0,0,0.0005628987533517097,0,0,0.0003747813173994455,0.9839785062642701
29,0.9598710536956787,0,0,0,0.0005818789668626792,0,0,0.00040083010936680204,0.9821640432178438
30,1.5986934900283813,0,0,0,0.0005331845009521365,0,0,0.0030012337961098723,0.8616330355835887
31,1.184434413909912,0,0,0,4.518884504977484e-05,0,0,0.0002528944827306994,0.5880466809007489
32,1.1726579666137695,0,0,0,0.0002837406992415989,0,0,0.0013988231073001833,0.3133788363180985
33,,0,0,0,0.0010649710068416686,0,0,0.008677122928917976,0.683556745131674
34,,0,0,0,0.001064089061545723,0,0,0.008717542006188529,0.6848333781063648
35,1.1159902811050415,0,0,0,8.241796579884733e-05,0,0,0.000390965577130565,0.6608612115816803
36,1.3371065855026245,0,0,0,0.0008977421629464242,0,0,0.0034885851471061794,0.1017646471405676
37,1.3442928791046143,0,0,0,0.002032794674953074,0,0,0.0004813674133130043,0.7007495678389694
38,1.2144207954406738,0,0,0,0.0008594632312076975,0,0,0.0008224972450219049,0.6315774221115684
39,1.0614149570465088,0,0,0,0.005346486837331694,0,0,0.00806586101313848,0.36798830980515806
40,1.1016651391983032,0,0,0,2.8011961726106176e-05,0,0,0.00026794159037909864,0.8790554890221571
41,1.2328181266784668,0,0,0,0.008240695387771503,0,0,0.0015549459748305221,0.7917904294259113
42,1.2471988201141357,0,0,0,9.956302255915156e-05,0,0,0.0026354095919763286,0.2013364735013753
43,1.1616792678833008,0,0,0,0.00033546235231639575,0,0,0.0007742032959079542,0.5564358234978097
44,1.2564870119094849,0,0,0,0.00228898424152252,0,0,0.0005089561515014684,0.8174930432869234
45,1.2075408697128296,0,0,0,0.0001612402828997994,0,0,0.0001356774854021579,0.9065735831470388
46,,0,0,0,4.620494081837406e-05,0,0,0.0024314117367816843,0.9885762744612725
47,1.0065721273422241,0,0,0,4.166115115639409e-05,0,0,0.0012561929187495523,0.7096726373247201
48,1.5584701299667358,0,0,0,0.0011813890270045864,0,0,0.00021913741110998785,0.4173499888124349
49,1.069456934928894,0,0,0,0.0006945005777995299,0,0,0.002259113123237373,0.7628462689529192
50,,0,0,0,0.00010678708366618179,0,0,0.004711531782976921,0.8403500092946835
51,1.234765887260437,0,0,0,0.01392128347490626,0,0,0.004871417000456185,0.6402607468499479
52,1.1087497472763062,0,0,0,0.0001039563250528544,0,0,0.00030822667890078996,0.8346931884186202
53,1.3599233627319336,0,0,0,0.0001876440790128627,0,0,0.0006848833945848797,0.9887588450719696
54,1.1587084531784058,0,0,0,6.355419550013992e-05,0,0,0.0009157868239477731,0.5313738648282689
55,1.174393892288208,0,0,0,0.004344381634477666,0,0,0.0004744337896987216,0.945221278427141
56,1.1720622777938843,0,0,0,0.0003403154847684321,0,0,0.0016421173382854437,0.5934971827273147
57,0.9439527988433838,0,0,0,1.5754702879309018e-05,0,0,0.0005792296453391568,0.8910546005820535
58,3.4999794960021973,0,0,0,0.02292163344421128,0,0,0.0006055984429349267,0.20958745526564782
59,8.453217506408691,0,0,0,0.07421443954633816,0,0,0.0001040354200883545,0.7530671223248323
60,1.442543625831604,0,0,0,0.007200636900536711,0,0,0.00032117726192616106,0.9013455716407214
61,1.1295461654663086,0,0,0,1.520103183915811e-05,0,0,0.00018758164926879536,0.8070401611865711
62,2.155555486679077,0,0,0,0.012557785706284975,0,0,0.00043005192614334385,0.6878694495076674
63,1.2620861530303955,0,0,0,3.185340067350117e-05,0,0,0.0001512336832363911,0.34647109455617875
64,1.0606541633605957,0,0,0,1.8294796299360497e-05,0,0,0.0002282436559503166,0.9541817679243422
65,1.7733901739120483,0,0,0,0.002618656004475528,0,0,0.0003074534693386103,0.4340378515216438
66,1.3133045434951782,0,0,0,6.086161350496852e-05,0,0,0.00012300059493318153,0.48786812500718046
67,1.2546969652175903,0,0,0,0.00025277407305755934,0,0,0.0005336311220574813,0.035279151893731875
68,1.073015570640564,0,0,0,0.001615984502029298,0,0,0.0007013473412269287,0.8441553506863715
69,1.0667710304260254,0,0,0,0.00044241918077180437,0,0,0.0011829052014425225,0.7303798468594684
70,1.181369662284851,0,0,0,0.00012445717740107917,0,0,0.0008925285722507818,0.5921204154098744
71,1.631434440612793,0,0,0,0.09829841365839033,0,0,0.002235798518998993,0.8807096436725353
72,1.1331114768981934,0,0,0,3.948238321611894e-05,0,0,0.0013865993286260067,0.9238417427384589
73,0.9758751392364502,0,0,0,8.040991758301958e-05,0,0,0.0010457473376102452,0.9591514427283385
74,1.0429069995880127,0,0,0,1.4635877928715714e-05,0,0,0.000432424369420837,0.9793105645408421
75,1.0148292779922485,0,0,0,2.1686182196203307e-05,0,0,0.00062905523159179,0.7909084287252903
76,1.0458705425262451,0,0,0,8.354760813091294e-05,0,0,0.0010465553570391795,0.9616172537123456
77,1.0452563762664795,0,0,0,3.416163701446974e-05,0,0,0.0008134561088515558,0.8944046479779204
78,1.0913242101669312,0,0,0,0.0006412732340927718,0,0,0.0003390649766724003,0.8481757927475534
79,0.9992218613624573,0,0,0,5.112646425600088e-05,0,0,0.0005490616185138892,0.9886629064399249
80,1.1371546983718872,0,0,0,0.00020722678807238664,0,0,0.0032414162215686766,0.6654743673628336
81,1.0634456872940063,0,0,0,1.0428896206313721e-05,0,0,0.0002737018960283447,0.8619614940576756
82,1.0503398180007935,0,0,0,0.0001234885334006819,0,0,0.0018595984625657243,0.7732726121951925
83,1.1102813482284546,0,0,0,0.00039234605307727956,0,0,0.0016219587022662612,0.7300896991688213
84,1.210963487625122,0,0,0,0.0011547163897503388,0,0,0.0004208228713044938,0.8176747524055108
85,1.119850516319275,0,0,0,2.2775523903954417e-05,0,0,0.0021555167881103527,0.9375513306456278
86,1.8916692733764648,0,0,0,7.220728650680536e-05,0,0,0.00563231066551775,0.2860322296136316
87,1.2993606328964233,0,0,0,0.00014311318462270227,0,0,0.002665608555525827,0.6144476684495818
88,2.201936721801758,0,0,0,0.0004973604791150548,0,0,0.0038598187631861763,0.9101290399606646
89,,0,0,0,0.000813693925532112,0,0,0.009480110893916939,0.5249178078689075
90,1.1296485662460327,0,0,0,0.0008190828278936501,0,0,0.001411561484152933,0.5254977495656177
91,1.1564483642578125,0,0,0,1.360451064406676e-05,0,0,0.0009990173269431616,0.7101806165806752
92,1.0834553241729736,0,0,0,0.0018639172485502926,0,0,0.0007418280776064479,0.8788346745677565
93,2.676213264465332,0,0,0,0.0028738911158824906,0,0,0.00018081152664232842,0.37604047316144074
94,1.0173510313034058,0,0,0,0.00018223662706981942,0,0,0.0002307987162881615,0.9728711041284442
95,1.3100934028625488,0,0,0,5.218237963057826e-05,0,0,0.0003669792818884635,0.12781978954725937
96,1.1884500980377197,0,0,0,0.0037035074582271606,0,0,0.0012543054420717013,0.7901425117432854
97,1.2946221828460693,0,0,0,0.00028191738292563225,0,0,0.00020676531689752713,0.754380626592799
98,1.1933871507644653,0,0,0,0.0012753522370477612,0,0,0.00048067731041150444,0.8323983329968716
99,,0,0,0,2.9923161448963032e-05,0,0,0.00867569960287003,0.6525265053764047
