Index,Score,Std Dev,activation,batch_size,decay_rate,epochs,loss_function,lr,mom
27,1.6187222003936768,0,0,0,0.003557919369089177,0,0,0.0023316997072868498,0.6490734531133594
28,,0,0,0,0.0010179645493121404,0,0,0.028848972162890864,0.555977385105714
29,,0,0,0,0.00010082952367075463,0,0,0.08358297446867893,0.5374016193489031
30,,0,0,0,0.00010700835142971153,0,0,0.09067970849032954,0.5477244269569964
31,,0,0,0,0.00010133599887237082,0,0,0.05152052373902037,0.5227964538922296
32,,0,0,0,0.001034688001726915,0,0,0.06069244834748134,0.5502373672316062
33,,0,0,0,0.0010038804129334782,0,0,0.08716437051984391,0.5692260767439449
34,42.75343704223633,0,0,0,0.00012253431897246152,0,0,0.07859709410007774,0.5580764307826535
35,,0,0,0,0.001413002979351354,0,0,0.05054185498937771,0.43922335196468437
36,,0,0,0,0.0012243735166783329,0,0,0.04582909430818589,0.4259313641412281
37,,0,0,0,0.0014196785260578311,0,0,0.03237175367778422,0.4433782899193053
38,9.48448623965009e+21,0,0,0,0.001477996729087392,0,0,0.03816561041537164,0.4246559084777132
39,1.7642461061477661,0,0,0,0.0008951559680470734,0,0,0.0005831907376273763,0.6262095244480627
40,,0,0,0,0.00011440591219279798,0,0,0.029677575670264276,0.42370714685425526
41,42.48398971557617,0,0,0,0.00011039550983886739,0,0,0.03146339174409608,0.3494468058045438
42,42.69660949707031,0,0,0,0.0006600952279533194,0,0,0.06275285816769421,0.6614630500467797
43,1.6386114358901978,0,0,0,0.0006416382968490223,0,0,0.014327702831491936,0.537150565451755
44,1.6688235998153687,0,0,0,0.00021759970909406717,0,0,0.003173902026110455,0.45553219037356824
45,1.7472985982894897,0,0,0,0.001538175061112636,0,0,0.0007123538574938157,0.5960667841379433
46,1.4585498571395874,0,0,0,0.0008809985503313774,0,0,0.009729379130215232,0.2807909577256801
47,,0,0,0,0.0001787144783211205,0,0,0.019866024803395412,0.011074702875633446
48,1.922958493232727,0,0,0,0.00016723162664861765,0,0,0.020111028005863296,0.28601017241235116
49,1.601617455482483,0,0,0,0.0007292330222068401,0,0,0.011364496616934111,0.38700121016564937
50,,0,0,0,0.00048558295666903395,0,0,0.022421276576341506,0.011702458982073394
51,1.6256086826324463,0,0,0,0.00044138563776507407,0,0,0.0035290149171834893,0.017116995594658735
52,,0,0,0,0.00018050459632827482,0,0,0.02109521208857119,0.25788325249037397
53,8.667567253112793,0,0,0,0.00016367979822269477,0,0,0.01969637765406285,0.23929138337841954
54,42.75371551513672,0,0,0,0.002261262332180836,0,0,0.04709175195139195,0.7031611934023307
55,1.8087078332901,0,0,0,0.0010398590514261237,0,0,0.0008666203405820744,0.2808783673205802
56,1.6334210634231567,0,0,0,0.0005333584824826316,0,0,0.0051394653163431,0.21497407117021103
57,42.57984924316406,0,0,0,0.009581977278487487,0,0,0.028120198795829644,0.8380407999289372
58,1.600357174873352,0,0,0,0.0025954510113477846,0,0,0.007342731715843112,0.019929616429325947
59,1.70377779006958,0,0,0,0.00039595826668939536,0,0,0.00050749407073383,0.3955729498390679
60,1.5185619592666626,0,0,0,0.00022072734438800394,0,0,0.002490207911916821,0.521800663862932
61,1.587833285331726,0,0,0,0.0002381872872209352,0,0,0.006383061870185765,0.48680551871304195
62,1.5897588729858398,0,0,0,0.0010804547623645246,0,0,0.00412499092146373,0.32376625212515786
63,1.6770315170288086,0,0,0,0.001751442189514702,0,0,0.0025914876555633614,0.16574697297413735
64,1.6375869512557983,0,0,0,0.004596454366611322,0,0,0.011137875364957006,0.22804571955665953
65,1.5405120849609375,0,0,0,0.0004419061534548778,0,0,0.0014648371905412536,0.5634769597927639
66,1.5564918518066406,0,0,0,0.018656144978625694,0,0,0.017094799366677623,0.44118720757349905
67,1.6689125299453735,0,0,0,0.00010381227667752948,0,0,0.005934517877869516,0.06982757954843893
68,1.4546563625335693,0,0,0,0.0032744241763043892,0,0,0.0017639003739539586,0.9597604993304235
69,,0,0,0,0.014178200908224288,0,0,0.09956948705077702,0.8276086625278168
70,1.7578370571136475,0,0,0,0.013391658991994154,0,0,0.0018369999498351096,0.752847360339512
71,1.5881427526474,0,0,0,0.0035347235855709897,0,0,0.0008362482540370458,0.9860688743745698
72,1.5963441133499146,0,0,0,0.0062776016409008695,0,0,0.0010896330774600857,0.9769608047352115
73,1.8059937953948975,0,0,0,0.009528053964512534,0,0,0.0039919566177824585,0.12351704521801443
74,9.973273277282715,0,0,0,0.0048804367271731005,0,0,0.008361606141679547,0.8331397527091133
75,1.784706711769104,0,0,0,0.0028183708555835256,0,0,0.0019807061405631675,0.3435605098362945
76,1.819610595703125,0,0,0,0.02270890695055097,0,0,0.01038054930505465,0.283943826232965
77,42.81862258911133,0,0,0,0.04724922231275917,0,0,0.09543702380689592,0.9352578281502892
78,1.7102398872375488,0,0,0,0.0019628197184974497,0,0,0.0006258898696949845,0.7064136518908466
79,,0,0,0,0.0013162786574975915,0,0,0.02579879577177115,0.3893154528394242
80,2.6277642250061035,0,0,0,0.013381245535532807,0,0,0.0016292973578668306,0.19510420930880765
81,,0,0,0,0.0012279797548001136,0,0,0.02437653951688896,0.12907555821952257
82,42.760948181152344,0,0,0,0.0012597884744685631,0,0,0.025874081403954363,0.05539801150960305
83,42.7489128112793,0,0,0,0.007577066079630895,0,0,0.050899213047414675,0.7981319700214423
84,6.544618129730225,0,0,0,0.04146554257159989,0,0,0.001285819803278975,0.13534405597138863
85,1.4866211414337158,0,0,0,0.00422389102435798,0,0,0.01392011700199074,0.3850585324631367
86,4.5425262451171875,0,0,0,0.09396257277424361,0,0,0.0030668330649555433,0.2617507902126412
87,1.4291179180145264,0,0,0,0.0008307355084319686,0,0,0.004764406749855801,0.46663781110108704
88,1.3924264907836914,0,0,0,0.000331359905636422,0,0,0.004982401400405591,0.6224142296913988
89,1.4662820100784302,0,0,0,0.0002964352708260397,0,0,0.0028802905834742357,0.5878674371060598
90,1.4349336624145508,0,0,0,0.00013037107000179402,0,0,0.004609148019332968,0.6475923532873772
91,1.6125667095184326,0,0,0,0.00012266703341135818,0,0,0.00487525492255361,0.650705069371463
92,1.594703197479248,0,0,0,0.00018039905449971884,0,0,0.005515444531085331,0.6225947167548663
93,1.6160194873809814,0,0,0,0.00013408752346239116,0,0,0.003612392821214658,0.47073843554449996
94,1.3795169591903687,0,0,0,0.000265237386629085,0,0,0.012083557934835214,0.5167113779046124
95,1.506585955619812,0,0,0,0.0002742980419538683,0,0,0.006875461260598185,0.5050188208962477
96,9.793972969055176,0,0,0,0.0005531950283938893,0,0,0.016240867463282002,0.43384162733509485
97,1344516259840.0,0,0,0,0.00038460665999765555,0,0,0.012347830536313041,0.5546632173708103
98,1.8502792119979858,0,0,0,0.0008028926867703509,0,0,0.00819338128706211,0.6786887023295627
99,,0,0,0,0.0005648055250921463,0,0,0.03393504868380403,0.7269260427209427
