Index,Score,Std Dev,bootstrap,max_features,min_samples_split,n_estimators
0,0.9782959050800841,0.0022489848899138816,False,3,2,550
1,0.9783754545282856,0.002258195352926537,False,3,2,700
2,0.9782372842578809,0.002000395912655101,False,3,2,850
3,0.9775154024579665,0.0025830248793473416,False,4,2,550
4,0.9778393024066714,0.002272789002629418,False,4,2,700
5,0.9777434778518375,0.0023103812759505036,False,4,2,850
6,0.9771712294320214,0.0025625703004817243,False,5,2,550
7,0.9771067557987463,0.002391860298805827,False,5,2,700
8,0.9770844037662695,0.0024946572472279898,False,5,2,850
