Index,C,Score,gamma
0,50.0,0.748,0.05700000000000001
1,50.0,0.748,0.05738095320847959
2,50.0,0.748,0.05776445247567934
3,50.0,0.748,0.05815051481790173
4,50.0,0.7643333333333333,0.058539157365175724
5,50.0,0.7723333333333333,0.05893039736201704
6,50.0,0.7723333333333333,0.0593242521681931
7,50.0,0.7723333333333333,0.05972073925949354
8,50.0,0.7723333333333333,0.06011987622850538
9,50.0,0.7723333333333333,0.06052168078539388
10,50.0,0.7723333333333333,0.060926170758688114
11,50.0,0.7723333333333333,0.061333364096072276
12,50.0,0.7723333333333333,0.06174327886518181
13,50.0,0.7723333333333333,0.06215593325440533
14,50.0,0.7723333333333333,0.06257134557369141
15,50.0,0.7723333333333333,0.06298953425536129
16,50.0,0.7723333333333333,0.06341051785492642
17,50.0,0.7723333333333333,0.06383431505191214
18,50.0,0.7723333333333333,0.06426094465068621
19,50.0,0.7723333333333333,0.06469042558129334
20,50.0,0.7723333333333333,0.06512277690029515
21,50.0,0.7723333333333333,0.0655580177916156
22,50.0,0.7723333333333333,0.0659961675673924
23,50.0,0.7723333333333333,0.06643724566883367
24,50.0,0.7723333333333333,0.06688127166708084
25,50.0,0.7723333333333333,0.06732826526407676
26,50.0,0.7723333333333333,0.06777824629344018
27,50.0,0.7723333333333333,0.0682312347213455
28,50.0,0.7723333333333333,0.068687250647409
29,50.0,0.7723333333333333,0.06914631430558041
30,50.0,0.7723333333333333,0.06960844606504091
31,50.0,0.7723333333333333,0.07007366643110675
32,50.0,0.7723333333333333,0.07054199604613935
33,50.0,0.7723333333333333,0.07101345569046096
34,50.0,0.7723333333333333,0.07148806628327677
35,50.0,0.7723333333333333,0.07196584888360336
36,50.0,0.7723333333333333,0.07244682469120271
37,50.0,0.7723333333333333,0.07293101504752328
38,50.0,0.7723333333333333,0.07341844143664651
39,50.0,0.7723333333333333,0.07390912548624057
40,50.0,0.7723333333333333,0.07440308896851953
41,50.0,0.7723333333333333,0.07490035380120988
42,50.0,0.7723333333333333,0.07540094204852259
43,50.0,0.7723333333333333,0.07590487592213255
44,50.0,0.7723333333333333,0.07641217778216376
45,50.0,0.7723333333333333,0.07692287013818179
46,50.0,0.7723333333333333,0.07743697565019225
47,50.0,0.7723333333333333,0.07795451712964657
48,50.0,0.7723333333333333,0.07847551754045386
49,50.0,0.7723333333333333,0.07899999999999999
50,51.02040816326531,0.748,0.05700000000000001
51,51.02040816326531,0.748,0.05738095320847959
52,51.02040816326531,0.748,0.05776445247567934
53,51.02040816326531,0.764,0.05815051481790173
54,51.02040816326531,0.7723333333333333,0.058539157365175724
55,51.02040816326531,0.7723333333333333,0.05893039736201704
56,51.02040816326531,0.7723333333333333,0.0593242521681931
57,51.02040816326531,0.7723333333333333,0.05972073925949354
58,51.02040816326531,0.7723333333333333,0.06011987622850538
59,51.02040816326531,0.7723333333333333,0.06052168078539388
60,51.02040816326531,0.7723333333333333,0.060926170758688114
61,51.02040816326531,0.7723333333333333,0.061333364096072276
62,51.02040816326531,0.7723333333333333,0.06174327886518181
63,51.02040816326531,0.7723333333333333,0.06215593325440533
64,51.02040816326531,0.7723333333333333,0.06257134557369141
65,51.02040816326531,0.7723333333333333,0.06298953425536129
66,51.02040816326531,0.7723333333333333,0.06341051785492642
67,51.02040816326531,0.7723333333333333,0.06383431505191214
68,51.02040816326531,0.7723333333333333,0.06426094465068621
69,51.02040816326531,0.7723333333333333,0.06469042558129334
70,51.02040816326531,0.7723333333333333,0.06512277690029515
71,51.02040816326531,0.7723333333333333,0.0655580177916156
72,51.02040816326531,0.7723333333333333,0.0659961675673924
