Index,C,Score,gamma
0,348.24380164665666,-0.649554367201426,0.028362250221435948
1,58.97631395268492,-0.5839572192513368,0.4565166778991064
2,187.26507624450886,-0.5900178253119429,0.4071167169761056
3,36.321053739291166,-0.5659536541889483,0.9825481520139229
4,223.43930786809582,-0.5839572192513368,0.45869960024699985
5,198.97064396808244,-0.5953654188948306,1.3048796202801343
6,232.78562636236677,-0.6190730837789661,2.2375796729830713
7,75.45794871475441,-0.6019607843137255,0.33230819888713276
8,377.27332447436896,-0.6787878787878789,0.04490854088860539
9,273.7193227359047,-0.6729055258467024,0.09872112894770683
10,346.51005121057045,-0.5413547237076649,0.01355318875795231
11,315.81339011114477,-0.6019607843137255,0.3257820228888428
12,437.8560238351237,-0.5363636363636364,0.7931230500438924
13,178.84159312574033,-0.5770053475935829,0.023011766625560294
14,254.56037820834683,-0.6730837789661319,0.10773148815133016
15,447.9546431336869,-0.6073083778966132,1.3611293038086274
16,251.5052251994769,-0.5900178253119429,0.4520871549491477
17,103.8293180374252,-0.5718360071301247,0.9345746297684586
18,400.2605038558298,-0.5900178253119429,0.3959839682234483
19,394.41866554588336,-0.6614973262032086,0.1560769317532306
20,497.61785367918833,-0.7026737967914439,0.06048834432663813
21,499.50419596859643,-0.6850267379679146,0.04294634230548512
22,472.79557135994685,-0.7026737967914439,0.05941781628588363
23,496.03882064240855,-0.7026737967914439,0.059244778290449385
24,491.1712612788917,-0.5354723707664885,0.009851959912941601
25,434.27210389784557,-0.661319073083779,0.1752718105332561
26,460.8121325023021,-0.6254901960784314,0.018218277685884566
27,137.1225894235293,-0.5834224598930481,0.0076477093890423495
28,309.8924043853231,-0.6966131907308378,0.06762547275774497
29,473.68021579051054,-0.6791443850267381,0.03372530234774348
30,418.89912649281894,-0.6199643493761141,0.21779076713049014
31,358.18183485488987,-0.6966131907308378,0.07108264787527854
32,303.0053925063509,-0.6315508021390375,0.02301204037692394
33,470.68544176474757,-0.6137254901960784,0.22858679992232028
34,403.21482358433707,-0.5590017825311943,0.014109464953752421
35,336.41115419384647,-0.6670231729055259,0.09967013066918678
36,376.7892704199326,-0.667023172905526,0.033792422725966484
37,498.72382943643146,-0.690909090909091,0.050975148216814536
38,287.73574304644006,-0.5827094474153298,0.006771819960045567
39,425.9942539526413,-0.6672014260249555,0.1208415731974629
40,48.32024387611608,-0.5531194295900178,0.027047556693820817
41,368.31090111989414,-0.6966131907308378,0.07735800530481174
42,211.44551405642278,-0.5773618538324421,0.011335679945553406
43,326.64458222440743,-0.5598930481283422,0.5651909794029852
44,172.98147175161637,-0.6137254901960784,0.24333195536760419
45,458.44492424264945,-0.6194295900178253,0.0177151502423893
46,485.7192647454298,-0.690909090909091,0.0386674237975831
47,80.00787074673394,-0.6190730837789661,2.3381232453183483
48,411.7243412507496,-0.6729055258467024,0.09080133789197578
49,153.30020981134436,-0.6732620320855615,0.13148901883865263
50,440.68890003984444,-0.5598930481283422,0.5747210174147658
51,233.96904213573794,-0.7026737967914439,0.05773882234488226
52,237.27391227007908,-0.6019607843137255,0.3209663554094425
53,277.4893435094017,-0.661319073083779,0.17978863462929154
54,200.68431589810098,-0.6791443850267381,0.049918379872267805
55,108.96510510486624,-0.6014260249554366,1.353118020841941
56,258.11452669138333,-0.6254901960784314,0.026816295104000316
57,385.99577511087017,-0.5591800356506239,0.008826368955630375
58,30.16292788371277,-0.6315508021390375,0.08174754798442538
59,479.5804632291194,-0.6194295900178253,0.017538258196980003
60,355.0522273652405,-0.6019607843137255,0.27941178304646846
61,459.38594083880594,-0.6614973262032086,0.14877812190051468
62,498.2876909543305,-0.690909090909091,0.039285891359625374
63,120.08092404938395,-0.6672014260249555,0.056165917554477474
64,333.2764841214852,-0.6672014260249555,0.11133868696133932
65,448.68898870831543,-0.7026737967914439,0.060088781228227854
66,429.6345453060687,-0.6438502673796791,0.021262617997785744
67,449.57645798767277,-0.5771836007130124,0.014791100582903456
68,403.30664521888997,-0.6729055258467025,0.03360654857961012
69,476.9754588480649,-0.7026737967914439,0.06118560642392033
70,447.0479739153167,-0.6190730837789661,1.766116828150146
71,417.08208849386267,-0.6552584670231728,0.1890200751276284
72,391.283421534863,-0.6789661319073085,0.04659950555817054
73,472.531656191059,-0.6966131907308378,0.06696012138990173
74,296.2950159639078,-0.6846702317290553,0.08343085984740337
75,166.42639306915453,-0.6614973262032086,0.15077103866739633
76,487.12781923825423,-0.631729055258467,0.023042611363236074
77,244.2046509727681,-0.5294117647058825,0.011928510790507302
78,227.63740426723552,-0.6080213903743316,0.030227252489158578
79,372.55793092518127,-0.6789661319073084,0.1062897673255827
80,190.11831582488824,-0.6672014260249555,0.12406648113269116
81,277.14932308503097,-0.6850267379679146,0.04235847393341251
82,214.62677046855163,-0.6787878787878788,0.09367384093499737
83,317.93935251811223,-0.6966131907308378,0.07403447119529286
84,149.08748388321808,-0.6434937611408199,0.19781019666756944
85,269.08079441925156,-0.5900178253119429,0.40839043585887624
86,498.8076283380521,-0.6078431372549019,0.24926807047859734
87,188.3996893853939,-0.7144385026737968,0.059550245689800226
88,90.01456971615018,-0.5472370766488414,0.02109532708100189
89,54.5609405683291,-0.5354723707664883,0.03635064537445741
90,124.73431886014173,-0.5420677361853833,0.7486829355817483
91,200.40753701925445,-0.6016042780748664,0.02683149319332721
92,160.63793922265273,-0.6076648841354724,0.031078828884349638
93,140.98648835976087,-0.5294117647058825,0.016256506401173015
94,183.1181589289493,-0.6850267379679146,0.05264434383165988
95,245.31781867326757,-0.6614973262032086,0.16546344564724746
96,218.14845878848286,-0.5593582887700534,0.011471698819740007
97,68.50402340570221,-0.5900178253119429,0.3384457878837261
98,256.9563055810725,-0.6966131907308378,0.06628225527742057
99,364.47815457538076,-0.5775401069518716,0.008293343920054836
