Index,C,Score,gamma
0,100.0,0.5896613190730837,0.001
1,100.0,0.5896613190730837,0.001135222579169551
2,100.0,0.5775401069518716,0.0012887303042563665
3,100.0,0.5775401069518716,0.0014629957398518726
4,100.0,0.5775401069518716,0.0016608257971087068
5,100.0,0.5775401069518716,0.001885406944945072
6,100.0,0.5775401069518716,0.002140356534824726
7,100.0,0.5775401069518716,0.0024297810658061286
8,100.0,0.5775401069518716,0.0027583423283417713
9,100.0,0.5775401069518716,0.0031313324922126904
10,100.0,0.5714795008912656,0.003554759348047109
11,100.0,0.5654188948306595,0.004035443075417107
12,100.0,0.5415329768270944,0.004581126096166909
13,100.0,0.5415329768270944,0.005200597782391536
14,100.0,0.5475935828877005,0.005903836027749967
15,100.0,0.559536541889483,0.006702167962416428
16,100.0,0.553475935828877,0.007608452400321913
17,100.0,0.5773618538324421,0.008637286957382195
18,100.0,0.5893048128342245,0.009805243176786941
19,100.0,0.5889483065953655,0.011131133448536707
20,100.0,0.5709447415329769,0.012636314022528294
21,100.0,0.589126559714795,0.014345028995850929
22,100.0,0.5775401069518716,0.016284800814931878
23,100.0,0.5472370766488414,0.018486873582389367
24,100.0,0.5292335115864528,0.020986716308981485
25,100.0,0.5352941176470589,0.023824594216581632
26,100.0,0.5354723707664883,0.027046217294215757
27,100.0,0.553475935828877,0.03070347655351973
28,100.0,0.5773618538324421,0.03485527984255849
29,100.0,0.6076648841354724,0.039568500680545696
30,100.0,0.6199643493761141,0.0449190553964412
31,100.0,0.6436720142602496,0.050993125921007895
32,100.0,0.6552584670231728,0.057888547927964246
33,100.0,0.6672014260249555,0.06571638668316371
34,100.0,0.6848484848484849,0.07460272598416462
35,100.0,0.6787878787878788,0.0846906990048226
36,100.0,0.6729055258467024,0.0961427937559268
37,100.0,0.6730837789661319,0.10914347029616939
38,100.0,0.6672014260249555,0.1239021318491327
39,100.0,0.667379679144385,0.14065649768237806
40,100.0,0.6614973262032086,0.1596764320759452
41,100.0,0.661319073083779,0.18126829105384598
42,100.0,0.6434937611408199,0.2057798568918039
43,100.0,0.6137254901960784,0.23360593988185477
44,100.0,0.6019607843137255,0.265194737582006
45,100.0,0.6019607843137255,0.3010550539800371
46,100.0,0.5900178253119429,0.3417644948512458
47,100.0,0.5900178253119429,0.3879787713136101
48,100.0,0.5900178253119429,0.44044226143366944
49,100.0,0.5659536541889483,0.5
50,104.08163265306122,0.5896613190730837,0.001
51,104.08163265306122,0.5896613190730837,0.001135222579169551
52,104.08163265306122,0.5775401069518716,0.0012887303042563665
53,104.08163265306122,0.5775401069518716,0.0014629957398518726
54,104.08163265306122,0.5775401069518716,0.0016608257971087068
55,104.08163265306122,0.5775401069518716,0.001885406944945072
56,104.08163265306122,0.5775401069518716,0.002140356534824726
57,104.08163265306122,0.5775401069518716,0.0024297810658061286
58,104.08163265306122,0.5775401069518716,0.0027583423283417713
59,104.08163265306122,0.5775401069518716,0.0031313324922126904
60,104.08163265306122,0.5654188948306595,0.003554759348047109
61,104.08163265306122,0.5536541889483065,0.004035443075417107
62,104.08163265306122,0.5415329768270944,0.004581126096166909
63,104.08163265306122,0.5475935828877005,0.005200597782391536
64,104.08163265306122,0.5475935828877005,0.005903836027749967
65,104.08163265306122,0.5536541889483065,0.006702167962416428
66,104.08163265306122,0.559536541889483,0.007608452400321913
67,104.08163265306122,0.5773618538324421,0.008637286957382195
68,104.08163265306122,0.5951871657754011,0.009805243176786941
69,104.08163265306122,0.5766488413547237,0.011131133448536707
70,104.08163265306122,0.5650623885918005,0.012636314022528294
71,104.08163265306122,0.589126559714795,0.014345028995850929
72,104.08163265306122,0.5773618538324421,0.016284800814931878
73,104.08163265306122,0.5354723707664885,0.018486873582389367
74,104.08163265306122,0.5174688057040998,0.020986716308981485
75,104.08163265306122,0.5294117647058824,0.023824594216581632
76,104.08163265306122,0.5413547237076649,0.027046217294215757
77,104.08163265306122,0.5652406417112299,0.03070347655351973
78,104.08163265306122,0.5773618538324421,0.03485527984255849
79,104.08163265306122,0.6196078431372549,0.039568500680545696
80,104.08163265306122,0.6197860962566846,0.0449190553964412
81,104.08163265306122,0.6436720142602496,0.050993125921007895
82,104.08163265306122,0.6672014260249555,0.057888547927964246
83,104.08163265306122,0.6672014260249555,0.06571638668316371
84,104.08163265306122,0.6848484848484849,0.07460272598416462
